date,category,product,variant,supplier,unit_price_rm,quantity_sold,total_sales_rm
26/5/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,8,46.4
26/5/2026,Bakery,Bun,Plain Bun,Local Bakery,2,8,16
26/5/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,2,5.6
26/5/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,1,2.8
26/5/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,2,9
26/5/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,2,10.4
26/5/2026,Produce,Apple,Red Apple,Green Harvest,2.2,6,13.2
26/5/2026,Produce,Apple,Green Apple,Green Harvest,2.4,6,14.4
26/5/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,5,16
26/5/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,16,28.8
26/5/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,3,7.5
26/5/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,5,24
26/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,5,26
26/5/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,7,160.3
26/5/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,1,28.9
26/5/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,7,244.3
26/5/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,10,55
26/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,2,10.4
26/5/2026,Pantry,Pasta,Penne,Italian Foods,5.8,2,11.6
26/5/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,12,142.8
26/5/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,5,69.5
26/5/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,8,127.2
27/5/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,21,136.5
27/5/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,5,34
27/5/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,3,22.5
27/5/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,5,49.5
27/5/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,4,47.6
27/5/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,5,44.5
27/5/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,3,11.7
27/5/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,1,4.5
27/5/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,5,34.5
27/5/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,7,14
27/5/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,16,56
27/5/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,5,34.5
27/5/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,6,22.8
27/5/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,22,83.6
27/5/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,4,8
27/5/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,8,27.2
27/5/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,8,54.4
27/5/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,4,15.2
27/5/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,3,6
27/5/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,10,34
27/5/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,2,13.6
27/5/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,22,83.6
27/5/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,17,81.6
27/5/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,1,5.8
27/5/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,6,12
27/5/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,7,19.6
27/5/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,1,2.8
27/5/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,7,31.5
27/5/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,7,36.4
27/5/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,7,15.4
27/5/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,5,12
27/5/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,7,22.4
27/5/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,21,37.8
27/5/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,5,12.5
27/5/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,7,33.6
27/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,8,41.6
27/5/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,8,183.2
27/5/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,8,231.2
27/5/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,4,139.6
27/5/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,12,66
27/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,4,20.8
27/5/2026,Pantry,Pasta,Penne,Italian Foods,5.8,5,29
27/5/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,9,107.1
27/5/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,4,55.6
27/5/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,8,127.2
28/5/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,12,78
28/5/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,5,34
28/5/2026,Dairy,Milk,Chocolate Milk,Fresh Farms Co.,7.5,2,15
28/5/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,1,9.9
28/5/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,2,23.8
28/5/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,12,106.8
28/5/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,2,7.8
28/5/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,1,4.5
28/5/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,8,55.2
28/5/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,2,4
28/5/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,19,66.5
28/5/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,4,27.6
28/5/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,7,26.6
28/5/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,16,60.8
28/5/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,6,12
28/5/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,7,23.8
28/5/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,6,40.8
28/5/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,3,11.4
28/5/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,5,10
28/5/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,8,27.2
28/5/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,3,20.4
28/5/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,14,53.2
28/5/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,20,96
28/5/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,3,17.4
28/5/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,5,10
28/5/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,2,5.6
28/5/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,4,11.2
28/5/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,4,18
28/5/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,3,15.6
28/5/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,6,13.2
28/5/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,2,4.8
28/5/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,8,25.6
28/5/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,16,28.8
28/5/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,3,7.5
28/5/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,5,24
28/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
28/5/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,1,22.9
28/5/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,7,202.3
28/5/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,3,104.7
28/5/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,7,38.5
28/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,3,15.6
28/5/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,5,29
28/5/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,7,83.3
28/5/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,5,69.5
28/5/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,6,95.4
29/5/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,19,123.5
29/5/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,6,40.8
29/5/2026,Dairy,Milk,Chocolate Milk,Fresh Farms Co.,7.5,5,37.5
29/5/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,8,79.2
29/5/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,8,95.2
29/5/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,5,44.5
29/5/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,1,3.9
29/5/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,2,9
29/5/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,3,20.7
29/5/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,1,2
29/5/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,11,38.5
29/5/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,7,48.3
29/5/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,4,15.2
29/5/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,20,76
29/5/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,2,4
29/5/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,6,20.4
29/5/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,3,20.4
29/5/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,8,30.4
29/5/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,7,14
29/5/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,5,17
29/5/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,2,13.6
29/5/2026,Bakery,Bread,White Bread,Local Bakery,3.8,13,49.4
29/5/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,18,86.4
29/5/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,8,46.4
29/5/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,8,16
29/5/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,1,2.8
29/5/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,3,8.4
29/5/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,3,13.5
29/5/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,4,20.8
29/5/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
29/5/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,3,7.2
29/5/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,1,3.2
29/5/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,10,18
29/5/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,8,20
29/5/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,3,14.4
29/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,6,31.2
29/5/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,5,114.5
29/5/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,3,86.7
29/5/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,1,34.9
29/5/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,5,27.5
29/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,6,31.2
29/5/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,4,23.2
29/5/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,7,83.3
29/5/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,4,55.6
29/5/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,3,47.7
30/5/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,20,130
30/5/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,1,6.8
30/5/2026,Dairy,Milk,Chocolate Milk,Fresh Farms Co.,7.5,1,7.5
30/5/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,3,29.7
30/5/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,8,95.2
30/5/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,8,71.2
30/5/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
30/5/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,6,27
30/5/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,4,27.6
30/5/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,10,20
30/5/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,12,42
30/5/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,9,62.1
30/5/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,7,26.6
30/5/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,26,98.8
30/5/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,10,20
30/5/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,13,44.2
30/5/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,8,54.4
30/5/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,3,11.4
30/5/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,8,16
30/5/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,16,54.4
30/5/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,11,74.8
30/5/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,20,76
30/5/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,18,86.4
30/5/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,1,5.8
30/5/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,3,6
30/5/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,2,5.6
30/5/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,5,14
30/5/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,3,13.5
30/5/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,3,15.6
30/5/2026,Produce,Apple,Red Apple,Green Harvest,2.2,8,17.6
30/5/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,1,2.4
30/5/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,5,16
30/5/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,22,39.6
30/5/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,7,17.5
30/5/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,2,9.6
30/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
30/5/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,1,22.9
30/5/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,2,57.8
30/5/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,6,209.4
30/5/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,5,27.5
30/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,6,31.2
30/5/2026,Pantry,Pasta,Penne,Italian Foods,5.8,7,40.6
30/5/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,6,71.4
30/5/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,3,41.7
30/5/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,7,111.3
31/5/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,20,130
31/5/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,1,6.8
31/5/2026,Dairy,Milk,Chocolate Milk,Fresh Farms Co.,7.5,3,22.5
31/5/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,6,59.4
31/5/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,5,59.5
31/5/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,6,53.4
31/5/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
31/5/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,6,27
31/5/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,5,34.5
31/5/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,8,16
31/5/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,15,52.5
31/5/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,7,48.3
31/5/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,8,30.4
31/5/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,25,95
31/5/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,4,8
31/5/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,7,23.8
31/5/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,4,27.2
31/5/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,12,45.6
31/5/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,9,18
31/5/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,12,40.8
31/5/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,9,61.2
31/5/2026,Bakery,Bread,White Bread,Local Bakery,3.8,15,57
31/5/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,17,81.6
31/5/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,8,46.4
31/5/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,3,6
31/5/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,2,5.6
31/5/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,6,16.8
31/5/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,4,18
31/5/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,3,15.6
31/5/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,5,11
31/5/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,7,16.8
31/5/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,3,9.6
31/5/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,18,32.4
31/5/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,8,20
31/5/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,4,19.2
31/5/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,6,31.2
31/5/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,2,45.8
31/5/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,1,28.9
31/5/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,6,209.4
31/5/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,5,27.5
31/5/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,3,15.6
31/5/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,1,5.8
31/5/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,7,83.3
31/5/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,1,13.9
31/5/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,2,31.8
1/6/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,11,71.5
1/6/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,3,20.4
1/6/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,3,22.5
1/6/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,7,69.3
1/6/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,8,95.2
1/6/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,9,80.1
1/6/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,8,31.2
1/6/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,2,9
1/6/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,5,34.5
1/6/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,3,6
1/6/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,19,66.5
1/6/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,5,34.5
1/6/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,1,3.8
1/6/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,18,68.4
1/6/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,2,4
1/6/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,11,37.4
1/6/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,1,6.8
1/6/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,3,11.4
1/6/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,8,16
1/6/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,9,30.6
1/6/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,7,47.6
1/6/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,20,76
1/6/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,17,81.6
1/6/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,8,46.4
1/6/2026,Bakery,Bun,Plain Bun,Local Bakery,2,6,12
1/6/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,7,19.6
1/6/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,8,22.4
1/6/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,8,36
1/6/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,6,31.2
1/6/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
1/6/2026,Produce,Apple,Green Apple,Green Harvest,2.4,8,19.2
1/6/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,8,25.6
1/6/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,11,19.8
1/6/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,1,2.5
1/6/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,5,24
1/6/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,2,10.4
1/6/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,5,114.5
1/6/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,8,231.2
1/6/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,6,209.4
1/6/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,6,33
1/6/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,1,5.2
1/6/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,2,11.6
1/6/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,11,130.9
1/6/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,5,69.5
1/6/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,3,47.7
2/6/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,18,117
2/6/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,5,34
2/6/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,2,15
2/6/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,7,69.3
2/6/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,8,95.2
2/6/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,6,53.4
2/6/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,2,7.8
2/6/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,8,36
2/6/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,2,13.8
2/6/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,2,4
2/6/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,10,35
2/6/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,1,6.9
2/6/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,6,22.8
2/6/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,17,64.6
2/6/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,8,16
2/6/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,10,34
2/6/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,8,54.4
2/6/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,2,7.6
2/6/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,3,6
2/6/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,10,34
2/6/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,7,47.6
2/6/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,21,79.8
2/6/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,16,76.8
2/6/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,1,5.8
2/6/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,7,14
2/6/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,8,22.4
2/6/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,8,22.4
2/6/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,6,27
2/6/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,5,26
2/6/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,12,26.4
2/6/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,3,7.2
2/6/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,4,12.8
